Date, Open, High, Low, Close
2021-07-19, 7008.09, 7008.09, 6813.03, 6844.39
2021-07-16, 7012.02, 7056.73, 6978.06, 7008.09
2021-07-15, 7091.19, 7111.77, 7005.02, 7012.02
2021-07-14, 7124.72, 7124.72, 7073.59, 7091.19
2021-07-13, 7125.42, 7152.44, 7116.26, 7124.72
2021-07-12, 7121.88, 7134.87, 7066.20, 7125.42
2021-07-09, 7030.66, 7121.88, 7030.22, 7121.88
2021-07-08, 7151.02, 7151.02, 6981.57, 7030.66
2021-07-07, 7100.88, 7153.68, 7100.88, 7151.02
2021-07-06, 7164.91, 7170.60, 7075.73, 7100.88
2021-07-05, 7123.27, 7168.03, 7111.51, 7164.91
2021-07-02, 7125.16, 7162.16, 7110.30, 7123.27
2021-07-01, 7037.47, 7134.21, 7037.47, 7125.16
2021-06-30, 7087.55, 7100.71, 7010.57, 7037.47
2021-06-29, 7072.97, 7120.77, 7071.86, 7087.55
2021-06-28, 7136.07, 7136.22, 7071.95, 7072.97
2021-06-25, 7109.97, 7139.08, 7109.79, 7136.07
2021-06-24, 7074.06, 7119.41, 7070.90, 7109.97
2021-06-23, 7090.01, 7129.40, 7074.06, 7074.06
2021-06-22, 7062.29, 7098.67, 7061.13, 7090.01
2021-06-21, 7017.47, 7065.05, 6948.63, 7062.29
2021-06-18, 7153.43, 7154.63, 7008.74, 7017.47
2021-06-17, 7184.95, 7184.95, 7132.96, 7153.43
2021-06-16, 7172.48, 7217.54, 7169.21, 7184.95
2021-06-15, 7146.68, 7189.63, 7142.71, 7172.48
2021-06-14, 7134.06, 7188.26, 7131.79, 7146.68
2021-06-11, 7088.18, 7140.70, 7088.18, 7134.06
2021-06-10, 7081.01, 7117.74, 7080.02, 7088.18
2021-06-09, 7095.09, 7095.72, 7046.02, 7081.01
2021-06-08, 7077.22, 7120.73, 7074.94, 7095.09
2021-06-07, 7069.04, 7098.31, 7042.19, 7077.22
2021-06-04, 7064.35, 7071.81, 7039.74, 7069.04
2021-06-03, 7108.00, 7108.04, 7013.85, 7064.35
2021-06-02, 7080.46, 7122.54, 7074.06, 7108.00
2021-06-01, 7022.61, 7118.03, 7022.61, 7080.46
2021-05-28, 7019.67, 7054.91, 7019.58, 7022.61
2021-05-27, 7026.93, 7044.01, 7008.53, 7019.67
2021-05-26, 7029.79, 7050.88, 6998.19, 7026.93
2021-05-25, 7051.59, 7067.60, 7029.79, 7029.79
2021-05-24, 7018.05, 7054.63, 7013.51, 7051.59
2021-05-21, 7019.79, 7028.17, 6973.31, 7018.05
2021-05-20, 6950.20, 7019.79, 6926.85, 7019.79
2021-05-19, 7034.24, 7034.24, 6897.06, 6950.20
2021-05-18, 7032.85, 7102.57, 7030.37, 7034.24
2021-05-17, 7043.61, 7066.76, 6989.11, 7032.85
2021-05-14, 6963.33, 7048.67, 6963.33, 7043.61
2021-05-13, 7004.63, 7004.63, 6823.60, 6963.33
2021-05-12, 6947.99, 7028.10, 6945.33, 7004.63
2021-05-11, 7123.68, 7123.68, 6912.36, 6947.99
2021-05-10, 7129.71, 7164.18, 7104.40, 7123.68
2021-05-07, 7076.17, 7143.46, 7076.17, 7129.71
2021-05-06, 7039.30, 7076.17, 7026.75, 7076.17
2021-05-05, 6923.17, 7047.75, 6923.17, 7039.30
2021-05-04, 6969.81, 7034.26, 6912.28, 6923.17
2021-04-30, 6961.48, 7009.47, 6946.04, 6969.81
2021-04-29, 6963.67, 7019.76, 6953.87, 6961.48
2021-04-28, 6944.97, 6986.70, 6944.06, 6963.67
2021-04-27, 6963.12, 6975.07, 6929.77, 6944.97
2021-04-26, 6938.56, 6971.52, 6913.39, 6963.12
2021-04-23, 6938.24, 6938.56, 6891.75, 6938.56
2021-04-22, 6895.29, 6941.11, 6889.32, 6938.24
2021-04-21, 6859.87, 6914.88, 6859.61, 6895.29
2021-04-20, 7000.08, 7001.27, 6857.07, 6859.87
2021-04-19, 7019.53, 7040.26, 6979.23, 7000.08
2021-04-16, 6983.50, 7037.65, 6983.50, 7019.53
2021-04-15, 6939.58, 6994.90, 6939.26, 6983.50
2021-04-14, 6890.49, 6942.33, 6880.67, 6939.58
2021-04-13, 6889.12, 6895.13, 6859.72, 6890.49
2021-04-12, 6915.75, 6916.08, 6853.75, 6889.12
2021-04-09, 6942.22, 6949.56, 6906.37, 6915.75
2021-04-08, 6885.32, 6942.22, 6884.79, 6942.22
2021-04-07, 6823.55, 6898.38, 6823.55, 6885.32
2021-04-06, 6737.30, 6843.73, 6737.30, 6823.55
2021-04-05, 6713.63, 6766.52, 6713.63, 6737.30
2021-04-02, 6713.63, 6766.52, 6713.63, 6737.30
2021-04-01, 6713.63, 6766.52, 6713.63, 6737.30
2021-03-31, 6772.12, 6775.67, 6713.63, 6713.63
2021-03-30, 6736.17, 6792.23, 6729.46, 6772.12
2021-03-29, 6740.59, 6758.78, 6705.42, 6736.17
2021-03-26, 6674.83, 6742.14, 6674.83, 6740.59
2021-03-25, 6712.89, 6729.92, 6618.61, 6674.83
2021-03-24, 6699.19, 6722.61, 6649.37, 6712.89
2021-03-23, 6726.10, 6726.10, 6664.76, 6699.19
2021-03-22, 6708.71, 6732.67, 6650.96, 6726.10
2021-03-19, 6779.68, 6779.68, 6664.56, 6708.71
2021-03-18, 6762.67, 6791.76, 6740.53, 6779.68
2021-03-17, 6803.61, 6805.73, 6753.82, 6762.67
2021-03-16, 6749.70, 6812.78, 6749.64, 6803.61
2021-03-15, 6761.47, 6804.91, 6723.67, 6749.70
2021-03-12, 6736.96, 6766.44, 6709.00, 6761.47
2021-03-11, 6725.60, 6755.32, 6699.34, 6736.96
2021-03-10, 6730.34, 6740.77, 6677.02, 6725.60
2021-03-09, 6719.13, 6786.80, 6689.90, 6730.34
2021-03-08, 6630.52, 6726.40, 6612.74, 6719.13
2021-03-05, 6650.88, 6710.80, 6560.79, 6630.52
2021-03-04, 6675.47, 6675.47, 6581.19, 6650.88
2021-03-03, 6613.75, 6705.30, 6613.75, 6675.47
2021-03-02, 6588.53, 6660.82, 6560.91, 6613.75
2021-03-01, 6483.43, 6612.74, 6483.43, 6588.53
2021-02-26, 6651.96, 6651.96, 6465.57, 6483.43
2021-02-25, 6658.97, 6702.88, 6644.68, 6651.96
2021-02-24, 6625.94, 6669.86, 6572.28, 6658.97
2021-02-23, 6612.24, 6675.42, 6555.88, 6625.94
2021-02-22, 6624.02, 6624.71, 6545.93, 6612.24
2021-02-19, 6617.15, 6646.16, 6600.59, 6624.02
2021-02-18, 6710.90, 6721.76, 6591.43, 6617.15
2021-02-17, 6748.86, 6760.29, 6701.59, 6710.90
2021-02-16, 6756.11, 6799.92, 6736.85, 6748.86
2021-02-15, 6589.79, 6775.37, 6589.79, 6756.11
2021-02-12, 6528.72, 6589.79, 6485.13, 6589.79
2021-02-11, 6524.36, 6554.15, 6514.92, 6528.72
2021-02-10, 6531.56, 6577.00, 6481.02, 6524.36
2021-02-09, 6523.53, 6540.97, 6501.02, 6531.56
2021-02-08, 6489.33, 6567.70, 6489.33, 6523.53
2021-02-05, 6503.72, 6518.65, 6457.60, 6489.33
2021-02-04, 6507.82, 6553.37, 6478.15, 6503.72
2021-02-03, 6516.65, 6573.10, 6489.51, 6507.82
2021-02-02, 6466.42, 6523.51, 6466.42, 6516.65
2021-02-01, 6407.46, 6495.56, 6407.46, 6466.42
2021-01-29, 6526.15, 6526.15, 6397.24, 6407.46
2021-01-28, 6567.37, 6567.37, 6439.55, 6526.15
2021-01-27, 6654.01, 6661.31, 6505.84, 6567.37
2021-01-26, 6638.85, 6702.35, 6636.34, 6654.01
2021-01-25, 6695.07, 6714.61, 6610.26, 6638.85
2021-01-22, 6715.42, 6715.66, 6651.71, 6695.07
2021-01-21, 6740.39, 6776.92, 6715.42, 6715.42
2021-01-20, 6712.95, 6751.81, 6697.46, 6740.39
2021-01-19, 6720.65, 6770.66, 6697.67, 6712.95
2021-01-18, 6735.71, 6741.47, 6709.33, 6720.65
2021-01-15, 6801.96, 6802.05, 6676.55, 6735.71
2021-01-14, 6745.52, 6801.96, 6736.78, 6801.96
2021-01-13, 6754.11, 6772.57, 6736.01, 6745.52
2021-01-12, 6798.48, 6816.65, 6738.21, 6754.11
2021-01-11, 6873.26, 6873.26, 6768.72, 6798.48
2021-01-08, 6856.96, 6886.34, 6836.08, 6873.26
2021-01-07, 6841.86, 6903.61, 6795.11, 6856.96
2021-01-06, 6612.25, 6859.14, 6611.87, 6841.86
2021-01-05, 6571.88, 6622.77, 6544.25, 6612.25
2021-01-04, 6460.52, 6662.66, 6460.52, 6571.88
2020-12-31, 6555.82, 6555.82, 6439.41, 6460.52
2020-12-30, 6602.65, 6622.98, 6552.46, 6555.82
2020-12-29, 6502.11, 6676.60, 6502.11, 6602.65
2020-12-24, 6495.75, 6530.28, 6479.59, 6502.11
2020-12-23, 6453.16, 6497.28, 6431.21, 6495.75
2020-12-22, 6416.32, 6457.47, 6382.61, 6453.16
2020-12-21, 6529.18, 6529.18, 6315.34, 6416.32
2020-12-18, 6551.06, 6604.54, 6518.25, 6529.18
2020-12-17, 6570.91, 6601.63, 6551.06, 6551.06
2020-12-16, 6513.32, 6598.42, 6513.32, 6570.91
2020-12-15, 6531.83, 6558.24, 6484.04, 6513.32
2020-12-14, 6546.75, 6583.70, 6524.70, 6531.83
2020-12-11, 6599.76, 6607.44, 6520.54, 6546.75
2020-12-10, 6564.29, 6640.74, 6561.11, 6599.76
2020-12-09, 6558.82, 6623.03, 6558.82, 6564.29
2020-12-08, 6555.39, 6567.59, 6518.37, 6558.82
2020-12-07, 6550.23, 6601.11, 6519.82, 6555.39
2020-12-04, 6490.27, 6559.18, 6489.75, 6550.23
2020-12-03, 6463.39, 6491.49, 6430.27, 6490.27
2020-12-02, 6384.73, 6468.64, 6367.51, 6463.39
2020-12-01, 6266.19, 6400.24, 6263.60, 6384.73
2020-11-30, 6367.58, 6404.02, 6266.19, 6266.19
2020-11-27, 6362.93, 6375.91, 6302.22, 6367.58
2020-11-26, 6391.09, 6412.65, 6349.53, 6362.93
2020-11-25, 6432.17, 6468.73, 6375.25, 6391.09
2020-11-24, 6333.84, 6432.42, 6333.72, 6432.17
2020-11-23, 6351.45, 6392.08, 6325.24, 6333.84
2020-11-20, 6334.35, 6386.70, 6324.60, 6351.45
2020-11-19, 6385.24, 6385.24, 6314.26, 6334.35
2020-11-18, 6365.33, 6395.91, 6326.74, 6385.24
2020-11-17, 6421.29, 6424.53, 6308.99, 6365.33
2020-11-16, 6316.39, 6463.51, 6316.39, 6421.29
2020-11-13, 6338.94, 6338.97, 6280.40, 6316.39
2020-11-12, 6382.10, 6382.10, 6295.79, 6338.94
2020-11-11, 6296.85, 6397.28, 6293.21, 6382.10
2020-11-10, 6186.29, 6307.00, 6180.47, 6296.85
2020-11-09, 5910.02, 6258.31, 5910.02, 6186.29
2020-11-06, 5906.18, 5950.22, 5858.48, 5910.02
2020-11-05, 5883.26, 5933.05, 5881.87, 5906.18
2020-11-04, 5786.77, 5885.67, 5711.21, 5883.26
2020-11-03, 5654.97, 5787.61, 5654.97, 5786.77
2020-11-02, 5577.27, 5665.30, 5554.73, 5654.97
2020-10-30, 5581.75, 5593.40, 5534.08, 5577.27
2020-10-29, 5582.80, 5616.58, 5534.66, 5581.75
2020-10-28, 5728.99, 5728.99, 5525.52, 5582.80
2020-10-27, 5792.01, 5806.23, 5728.18, 5728.99
2020-10-26, 5860.28, 5868.36, 5782.37, 5792.01
2020-10-23, 5785.65, 5885.38, 5781.78, 5860.28
2020-10-22, 5776.50, 5796.44, 5716.40, 5785.65
2020-10-21, 5889.22, 5903.38, 5769.62, 5776.50
2020-10-20, 5884.65, 5915.47, 5861.81, 5889.22
2020-10-19, 5919.58, 5959.67, 5871.95, 5884.65
2020-10-16, 5832.52, 5933.81, 5832.52, 5919.58
2020-10-15, 5935.06, 5935.06, 5786.20, 5832.52
2020-10-14, 5969.71, 6009.81, 5926.49, 5935.06
2020-10-13, 6001.38, 6008.04, 5949.97, 5969.71
2020-10-12, 6016.65, 6037.08, 5995.11, 6001.38
2020-10-09, 5978.03, 6040.47, 5978.03, 6016.65
2020-10-08, 5946.25, 6004.15, 5929.41, 5978.03
2020-10-07, 5949.94, 5977.15, 5929.16, 5946.25
2020-10-06, 5942.94, 5971.48, 5903.40, 5949.94
2020-10-05, 5902.12, 5974.22, 5902.12, 5942.94
2020-10-02, 5879.45, 5902.12, 5809.61, 5902.12
2020-10-01, 5866.10, 5925.77, 5849.82, 5879.45
2020-09-30, 5897.50, 5931.37, 5854.46, 5866.10
2020-09-29, 5927.93, 5927.93, 5862.93, 5897.50
2020-09-28, 5842.67, 5954.42, 5842.67, 5927.93
2020-09-25, 5822.78, 5843.72, 5771.49, 5842.67
2020-09-24, 5899.26, 5899.26, 5805.28, 5822.78
2020-09-23, 5829.46, 5974.88, 5829.46, 5899.26
2020-09-22, 5804.29, 5871.28, 5794.54, 5829.46
2020-09-21, 6007.05, 6007.05, 5779.24, 5804.29
2020-09-18, 6049.92, 6055.24, 6006.28, 6007.05
2020-09-17, 6078.48, 6078.48, 5998.69, 6049.92
2020-09-16, 6105.54, 6119.24, 6057.63, 6078.48
2020-09-15, 6026.25, 6123.69, 6026.17, 6105.54
2020-09-14, 6032.09, 6080.02, 6011.83, 6026.25
2020-09-11, 6003.32, 6057.69, 5992.93, 6032.09
2020-09-10, 6012.84, 6028.76, 5950.62, 6003.32
2020-09-09, 5930.30, 6031.25, 5923.43, 6012.84
2020-09-08, 5937.40, 5985.26, 5868.87, 5930.30
2020-09-07, 5799.08, 5946.93, 5798.47, 5937.40
2020-09-04, 5850.86, 5904.16, 5778.40, 5799.08
2020-09-03, 5940.95, 5996.24, 5838.02, 5850.86
2020-09-02, 5862.05, 5974.70, 5862.05, 5940.95
2020-09-01, 5963.57, 5972.52, 5824.04, 5862.05
2020-08-28, 5999.99, 6033.04, 5962.46, 5963.57
2020-08-27, 6045.60, 6062.52, 5999.99, 5999.99
2020-08-26, 6037.01, 6050.81, 5992.22, 6045.60
2020-08-25, 6104.73, 6173.48, 6032.10, 6037.01
2020-08-24, 6001.89, 6119.80, 6001.89, 6104.73
2020-08-21, 6013.34, 6036.51, 5948.80, 6001.89
2020-08-20, 6111.98, 6111.98, 6009.61, 6013.34
2020-08-19, 6076.62, 6114.83, 6045.00, 6111.98
2020-08-18, 6127.44, 6162.66, 6062.58, 6076.62
2020-08-17, 6090.04, 6140.19, 6061.46, 6127.44
2020-08-14, 6185.62, 6185.62, 6036.13, 6090.04
2020-08-13, 6280.12, 6280.12, 6185.62, 6185.62
2020-08-12, 6154.34, 6297.20, 6151.64, 6280.12
2020-08-11, 6050.59, 6206.00, 6050.59, 6154.34
2020-08-10, 6032.18, 6099.48, 6028.49, 6050.59
2020-08-07, 6026.94, 6046.02, 5996.73, 6032.18
2020-08-06, 6104.72, 6104.72, 5980.44, 6026.94
2020-08-05, 6036.00, 6111.50, 6036.00, 6104.72
2020-08-04, 6032.85, 6056.47, 5986.77, 6036.00
2020-08-03, 5897.76, 6038.76, 5857.06, 6032.85
2020-07-31, 5989.99, 6046.33, 5897.76, 5897.76
2020-07-30, 6131.46, 6145.83, 5924.70, 5989.99
2020-07-29, 6129.26, 6155.06, 6116.72, 6131.46
2020-07-28, 6104.88, 6149.86, 6083.65, 6129.26
2020-07-27, 6123.82, 6127.62, 6086.64, 6104.88
2020-07-24, 6211.44, 6211.44, 6099.06, 6123.82
2020-07-23, 6207.10, 6273.63, 6202.90, 6211.44
2020-07-22, 6269.73, 6270.96, 6197.45, 6207.10
2020-07-21, 6261.52, 6315.68, 6253.90, 6269.73
2020-07-20, 6290.30, 6297.64, 6222.15, 6261.52
2020-07-17, 6250.69, 6293.68, 6230.01, 6290.30
2020-07-16, 6292.65, 6296.78, 6227.33, 6250.69
2020-07-15, 6179.75, 6323.55, 6179.75, 6292.65
2020-07-14, 6176.19, 6179.75, 6093.23, 6179.75
2020-07-13, 6095.41, 6187.33, 6095.41, 6176.19
2020-07-10, 6049.62, 6108.20, 6003.19, 6095.41
2020-07-09, 6156.16, 6176.84, 6040.26, 6049.62
2020-07-08, 6189.90, 6208.43, 6144.52, 6156.16
2020-07-07, 6285.94, 6285.94, 6179.97, 6189.90
2020-07-06, 6157.30, 6304.19, 6157.30, 6285.94
2020-07-03, 6240.36, 6262.71, 6137.09, 6157.30
2020-07-02, 6157.96, 6258.60, 6157.96, 6240.36
2020-07-01, 6169.74, 6201.95, 6084.48, 6157.96
2020-06-30, 6225.77, 6237.51, 6146.98, 6169.74
2020-06-29, 6159.30, 6251.96, 6122.95, 6225.77
2020-06-26, 6147.14, 6262.13, 6147.14, 6159.30
2020-06-25, 6123.69, 6162.44, 6029.25, 6147.14
2020-06-24, 6320.12, 6320.12, 6123.69, 6123.69
2020-06-23, 6244.62, 6342.19, 6244.62, 6320.12
2020-06-22, 6292.60, 6309.04, 6225.53, 6244.62
2020-06-19, 6224.07, 6319.81, 6224.07, 6292.60
2020-06-18, 6253.25, 6284.96, 6184.88, 6224.07
2020-06-17, 6242.79, 6309.74, 6233.24, 6253.25
2020-06-16, 6064.70, 6299.02, 6064.70, 6242.79
2020-06-15, 6105.18, 6105.18, 5952.44, 6064.70
2020-06-12, 6076.70, 6184.29, 5993.20, 6105.18
2020-06-11, 6329.13, 6329.13, 6076.70, 6076.70
2020-06-10, 6335.72, 6387.35, 6293.83, 6329.13
2020-06-09, 6472.59, 6475.01, 6325.07, 6335.72
2020-06-08, 6484.30, 6511.84, 6423.06, 6472.59
2020-06-05, 6341.44, 6489.99, 6341.44, 6484.30
2020-06-04, 6382.41, 6402.57, 6314.59, 6341.44
2020-06-03, 6220.14, 6394.70, 6220.14, 6382.41
2020-06-02, 6166.42, 6238.25, 6165.05, 6220.14
2020-06-01, 6076.60, 6179.34, 6076.60, 6166.42
2020-05-29, 6218.79, 6218.79, 6060.16, 6076.60
2020-05-28, 6144.25, 6234.04, 6144.25, 6218.79
2020-05-27, 6067.76, 6167.96, 6067.76, 6144.25
2020-05-26, 5993.28, 6130.12, 5993.28, 6067.76
2020-05-22, 6015.25, 6015.25, 5888.58, 5993.28
2020-05-21, 6067.16, 6093.74, 6004.10, 6015.25
2020-05-20, 6002.23, 6074.46, 5961.56, 6067.16
2020-05-19, 6048.59, 6111.96, 5965.10, 6002.23
2020-05-18, 5799.77, 6058.17, 5799.61, 6048.59
2020-05-15, 5741.54, 5837.88, 5741.54, 5799.77
2020-05-14, 5904.05, 5904.05, 5661.14, 5741.54
2020-05-13, 5994.77, 5994.77, 5893.35, 5904.05
2020-05-12, 5939.73, 6012.98, 5911.37, 5994.77
2020-05-11, 5935.98, 5999.13, 5898.32, 5939.73
2020-05-07, 5853.76, 5941.86, 5853.60, 5935.98
2020-05-06, 5849.42, 5897.44, 5839.57, 5853.76
2020-05-05, 5753.78, 5869.45, 5753.78, 5849.42
2020-05-04, 5763.06, 5792.85, 5702.03, 5753.78
2020-05-01, 5901.21, 5901.21, 5746.06, 5763.06
2020-04-30, 6115.25, 6151.58, 5897.91, 5901.21
2020-04-29, 5958.50, 6129.60, 5950.83, 6115.25
2020-04-28, 5846.79, 5977.76, 5835.92, 5958.50
2020-04-27, 5752.23, 5855.61, 5752.23, 5846.79
2020-04-24, 5826.61, 5827.24, 5728.80, 5752.23
2020-04-23, 5770.63, 5843.61, 5735.93, 5826.61
2020-04-22, 5641.03, 5777.06, 5641.03, 5770.63
2020-04-21, 5812.83, 5812.83, 5641.03, 5641.03
2020-04-20, 5786.96, 5823.93, 5707.73, 5812.83
2020-04-17, 5628.43, 5839.33, 5628.43, 5786.96
2020-04-16, 5597.65, 5657.63, 5577.78, 5628.43
2020-04-15, 5791.31, 5791.71, 5576.35, 5597.65
2020-04-14, 5842.66, 5894.71, 5778.98, 5791.31
2020-04-13, 5842.66, 5842.66, 5842.66, 5842.66
2020-04-10, 5842.66, 5842.66, 5842.66, 5842.66
2020-04-09, 5677.73, 5842.66, 5677.68, 5842.66
2020-04-08, 5704.45, 5704.45, 5589.73, 5677.73
2020-04-07, 5582.39, 5780.21, 5582.39, 5704.45
2020-04-06, 5415.50, 5590.58, 5415.50, 5582.39
2020-04-03, 5480.22, 5486.29, 5396.66, 5415.50
2020-04-02, 5454.57, 5552.36, 5395.07, 5480.22
2020-04-01, 5671.96, 5671.96, 5414.72, 5454.57
2020-03-31, 5563.74, 5702.66, 5545.85, 5671.96
2020-03-30, 5510.33, 5567.20, 5351.84, 5563.74
2020-03-27, 5815.73, 5815.73, 5407.06, 5510.33
2020-03-26, 5688.20, 5815.73, 5503.35, 5815.73
2020-03-25, 5446.01, 5741.42, 5400.47, 5688.20
2020-03-24, 4993.89, 5446.01, 4993.89, 5446.01
2020-03-23, 5190.78, 5194.83, 4922.76, 4993.89
2020-03-20, 5151.61, 5419.30, 5151.61, 5190.78
2020-03-19, 5080.58, 5181.04, 4942.37, 5151.61
2020-03-18, 5294.90, 5294.90, 5006.20, 5080.58
2020-03-17, 5151.08, 5308.95, 4978.84, 5294.90
2020-03-16, 5366.11, 5366.11, 4898.79, 5151.08
2020-03-13, 5237.48, 5696.48, 5237.48, 5366.11
2020-03-12, 5876.52, 5876.52, 5237.48, 5237.48
2020-03-11, 5960.23, 6088.50, 5860.75, 5876.52
2020-03-10, 5965.77, 6231.06, 5927.85, 5960.23
2020-03-09, 6462.55, 6462.55, 5891.56, 5965.77
2020-03-06, 6705.43, 6705.43, 6431.44, 6462.55
2020-03-05, 6815.59, 6834.12, 6662.61, 6705.43
2020-03-04, 6718.20, 6856.27, 6700.23, 6815.59
2020-03-03, 6654.89, 6846.28, 6654.89, 6718.20
2020-03-02, 6580.61, 6775.18, 6496.01, 6654.89
2020-02-28, 6796.40, 6796.40, 6460.08, 6580.61
2020-02-27, 7042.47, 7042.47, 6729.99, 6796.40
2020-02-26, 7017.88, 7044.66, 6871.85, 7042.47
2020-02-25, 7156.83, 7198.23, 7004.94, 7017.88
2020-02-24, 7403.92, 7403.92, 7114.45, 7156.83
2020-02-21, 7436.64, 7436.70, 7370.63, 7403.92
2020-02-20, 7457.02, 7480.49, 7436.64, 7436.64
2020-02-19, 7382.01, 7462.01, 7382.01, 7457.02
2020-02-18, 7433.25, 7433.25, 7353.41, 7382.01
2020-02-17, 7409.13, 7449.95, 7409.13, 7433.25
2020-02-14, 7452.03, 7472.85, 7403.69, 7409.13
2020-02-13, 7534.37, 7534.37, 7406.94, 7452.03
2020-02-12, 7499.44, 7547.65, 7499.01, 7534.37
2020-02-11, 7446.88, 7499.44, 7499.44, 7499.44
2020-02-10, 7466.70, 7466.70, 7427.85, 7446.88
2020-02-07, 7504.79, 7506.26, 7441.14, 7466.70
2020-02-06, 7482.48, 7533.57, 7482.48, 7504.79
2020-02-05, 7439.82, 7512.41, 7408.45, 7482.48
2020-02-04, 7326.31, 7442.08, 7326.31, 7439.82
2020-02-03, 7286.01, 7359.98, 7285.16, 7326.31
2020-01-31, 7381.96, 7398.34, 7275.03, 7286.01
2020-01-30, 7483.57, 7483.57, 7357.62, 7381.96
2020-01-29, 7480.69, 7514.73, 7462.21, 7483.57
2020-01-28, 7412.05, 7491.44, 7410.37, 7480.69
2020-01-27, 7585.98, 7585.98, 7392.83, 7412.05
2020-01-24, 7507.67, 7642.21, 7507.59, 7585.98
2020-01-23, 7571.92, 7572.13, 7503.17, 7507.67
2020-01-22, 7610.70, 7637.35, 7563.52, 7571.92
2020-01-21, 7651.44, 7651.44, 7550.47, 7610.70
2020-01-20, 7674.56, 7682.77, 7639.62, 7651.44
2020-01-17, 7609.81, 7689.67, 7609.81, 7674.56
2020-01-16, 7642.80, 7653.58, 7595.31, 7609.81
2020-01-15, 7622.35, 7642.80, 7609.44, 7642.80
2020-01-14, 7617.60, 7650.69, 7588.81, 7622.35
2020-01-13, 7587.85, 7635.77, 7582.51, 7617.60
2020-01-10, 7598.12, 7631.96, 7585.07, 7587.85
2020-01-09, 7574.93, 7627.76, 7574.93, 7598.12
2020-01-08, 7573.85, 7579.48, 7524.96, 7574.93
2020-01-07, 7575.34, 7604.59, 7562.14, 7573.85
2020-01-06, 7622.40, 7622.40, 7528.08, 7575.34
2020-01-03, 7604.30, 7626.41, 7551.00, 7622.40
2020-01-02, 7542.44, 7624.78, 7542.44, 7604.30
2020-01-01, 7542.44, 7587.41, 7532.38, 7542.44
2019-12-31, 7587.05, 7587.41, 7532.38, 7542.44
2019-12-30, 7644.90, 7644.90, 7587.05, 7587.05
2019-12-27, 7632.24, 7665.40, 7622.46, 7644.90
2019-12-26, 7632.24, 7632.24, 7632.24, 7632.24
2019-12-25, 7632.24, 7636.16, 7608.22, 7632.24
2019-12-24, 7623.59, 7636.16, 7608.22, 7632.24
2019-12-23, 7582.48, 7628.20, 7559.63, 7623.59
2019-12-20, 7573.82, 7599.52, 7564.59, 7582.48
2019-12-19, 7540.75, 7575.90, 7526.10, 7573.82
2019-12-18, 7525.28, 7557.05, 7515.17, 7540.75
2019-12-17, 7519.05, 7537.66, 7497.15, 7525.28
2019-12-16, 7353.44, 7552.65, 7353.18, 7519.05
2019-12-13, 7273.47, 7429.04, 7223.42, 7353.44
2019-12-12, 7216.25, 7307.36, 7216.08, 7273.47
2019-12-11, 7213.76, 7250.67, 7195.49, 7216.25
2019-12-10, 7233.90, 7234.40, 7137.84, 7213.76
2019-12-09, 7239.66, 7255.73, 7217.80, 7233.90
2019-12-06, 7137.85, 7241.50, 7137.85, 7239.66
2019-12-05, 7188.50, 7194.78, 7131.16, 7137.85
2019-12-04, 7158.76, 7190.04, 7139.91, 7188.50
2019-12-03, 7285.94, 7285.94, 7134.93, 7158.76
2019-12-02, 7346.53, 7400.27, 7277.02, 7285.94
2019-11-29, 7416.43, 7421.40, 7346.53, 7346.53
2019-11-28, 7429.78, 7429.78, 7385.32, 7416.43
2019-11-27, 7403.14, 7446.00, 7400.38, 7429.78
2019-11-26, 7396.29, 7421.30, 7384.96, 7403.14
2019-11-25, 7326.81, 7401.78, 7326.81, 7396.29
2019-11-22, 7238.55, 7343.26, 7238.47, 7326.81
2019-11-21, 7262.49, 7262.49, 7197.33, 7238.55
2019-11-20, 7323.80, 7323.80, 7219.11, 7262.49
2019-11-19, 7307.70, 7404.47, 7307.70, 7323.80
2019-11-18, 7302.94, 7335.36, 7293.40, 7307.70
2019-11-15, 7292.76, 7335.55, 7243.15, 7302.94
2019-11-14, 7351.21, 7351.28, 7292.76, 7292.76
2019-11-13, 7365.44, 7365.44, 7301.71, 7351.21
2019-11-12, 7328.54, 7390.00, 7328.18, 7365.44
2019-11-11, 7359.38, 7359.38, 7258.46, 7328.54
2019-11-08, 7406.41, 7406.83, 7349.12, 7359.38
2019-11-07, 7396.65, 7431.94, 7396.00, 7406.41
2019-11-06, 7388.08, 7398.78, 7363.55, 7396.65
2019-11-05, 7369.69, 7402.79, 7369.61, 7388.08
2019-11-04, 7302.42, 7392.73, 7302.42, 7369.69
2019-11-01, 7248.38, 7307.18, 7248.38, 7302.42
2019-10-31, 7330.78, 7335.16, 7245.23, 7248.38
2019-10-30, 7306.26, 7334.04, 7278.18, 7330.78
2019-10-29, 7331.28, 7335.73, 7264.74, 7306.26
2019-10-28, 7324.47, 7346.92, 7291.59, 7331.28
2019-10-25, 7328.25, 7331.17, 7279.78, 7324.47
2019-10-24, 7260.74, 7338.87, 7255.46, 7328.25
2019-10-23, 7212.49, 7265.86, 7194.13, 7260.74
2019-10-22, 7163.64, 7230.17, 7146.69, 7212.49
2019-10-21, 7150.57, 7197.53, 7139.38, 7163.64
2019-10-18, 7182.32, 7197.14, 7146.11, 7150.57
2019-10-17, 7167.95, 7237.78, 7162.04, 7182.32
2019-10-16, 7211.64, 7217.63, 7149.84, 7167.95
